rest,rest_code,review,wdate,review_count
원조1958생두부,16885597,순두부와 약간의 바지락이 들어간깔끔한 순두부찌개였어요!묵직한? 깊은? 순두부찌개랑은 좀달라서깔끔하게 먹고 나왔습니다~깍뚜기 맛잇어요ㅎㅎ,7.1.화,326
원조1958생두부,16885597,"엄청 불친절해요. 주인인지 직원인지 오랜 단골인데 다신 안가려구요.1인 1메뉴라 초등 아이 둘에 메뉴 두 개 시키고 하나는 포장해달라그랬더니 불퉁거리고, 그나마 덜어놓은 것도 합 포장해달라그랬더니 이미 포장했다며 포장용기 두개값을 받네요. 맛도 서비스도 점심 시간에 사람없는 이유를 알겠네요.결국 이 조그만 그릇이 500원~~",7.12.토,326
친구김밥,1645302385,아이가 정말 좋아하는 소풍온김밥 어린이돈까스 김밥입니당 저희가 이 근처 안살아서 여기 올때 여기서 먹고 집에 가족 줄 걸 싸가요~ 키토김밥과 제로탄수김밥이 다이어트에도 좋고 양도 푸짐해여 여기 돈까스나 새우튀김김밥은 주문하면 그자리에서 튀겨서 시작해서 (이 점이 다른 집과의 차이) 조금 시간이 걸리니 전화로 미리 주문해두면 더 좋아요~ 글구 계란지단도 다른 집은 시판 맛이 나서 가끔 약간 인공적인데 여긴 직접 만들어서 매번 맛잇게 먹고잇어요,8.16.토,116
친구김밥,1645302385,김밥 사러 서울에서 방문했습니다~!오늘은 키토통새우/탄제참치/키토참치/소풍/불고기 김밥 구입했어요!오늘도 변함없이 맛있는 김밥 덕분에 식사시간이 행복했습니다 🥰 제 입맛에 잘 맞아서 근처에 살고 있다면 하루에 한번은 들렀을 거예요! 맛있고 양도 많고 재료도 신선해요~ 키토통새우 김밥은 들르면 무조건 주문하는 제 최애 김밥이에요! 또 친절한 사장님들 덕분에 방문했을 때 반갑고 기분이 좋습니다~! 🩷 사장님들 적게 일하시고 돈 많이 버십시오! 건강 잘 챙기셔야 돼요!! 다음에 또 뵙겠습니다~~ 👍,8.16.토,116
친구김밥,1645302385,🩷🩷🩷🩷🩷오늘도 먹으면서 느꼈습니다. 👍👍👍👍👍 일산 최고의 김밥이라는 것을… 여기 지단도 다른데랑 달라요. 다른데서 먹으면 항상 지단이 약간 인위적인 맛인데 여긴 너무 맛나서 지단만 한솥 퍼먹고 싶네요… 새우김밥 시키면 바로 튀기기 시작해서 따뜻한 상태라 존맛탱구리입니다. 다이어트 중이라 계란김밥 키토김밥 시켜먹어봤는데 여기만한 곳이 없어요. 매주 토욜만 이 근처 병원을 와서 여기 들리는게 낙이에여. 키토 외에도 매운맛 (진미채등) 제로탄수 김밥 등 참 메뉴가 다양. 전에 오후에 와도 닫아잇고 또 들렷더니 단체 주문이라 밀려잇고 인기 많은 집이니 미리 전화로 주문하고 찾으러 가는걸 추천. 최애는 제육 키토새우 참치 입니당!!!! 글구 어린이김밥도 잇어요. 사장님 좀만 일하시고 돈 많이 버세용~,6.21.토,116
친구김밥,1645302385,"먹고 먹고 또 먹어도 또 땡기는 김밥집입니다!김밥속이 사진처럼 가득가득 해요.아삭아삭 채소 씹는 소리도 맛도 좋아요!다이어트 하시는분, 채소 섭취가 부족하시다면탄제김밥 추천합니다👍밥이 하나도 없는데 채소만으로 포만감👍김밥 햄도 일반 얇은 김밥햄이 아니라두툼한 햄 잘라서 사용하시더라구요!채소때문에 김밥 안먹던 아이도이 집 김밥만큼은 잘 먹는답니다!그냥 참치김밥도 엄청 맛있는데고추추가 해서 드세요! 매콤하니 더 맛있어요!!간편하게 배부르게 건강하게한끼 식사하고 싶으시면 추천합니다!",4.24.목,116
친구김밥,1645302385,친절해요,11.8.토,116
친구김밥,1645302385,맛있고 늘 친절하십니다 참기름 많이 발라달라고 부탁은 드렸는데 깜박하신건지 조금 넣으신건지 참기름맛은 느껴지지않았지만 맛있게 잘 먹었습니다,6.6.금,116
친구김밥,1645302385,다이어트중이지만 오늘은 치팅데이니깐 두줄 ㅋㅋㅋㅋ 여기는 탄수제로 김밥이랑 키토김밥이 있어서 다이어트 때도 죄책감없이 먹을 수 잇어서 너무 좋네요. 김밥 속 보면 김밥을 어떻게 이렇게 쌀수 잇죠? 전 아무리 해도 이렇게 안되던데… 여지껏 가본 그 어떤 김밥집보다도 재료가 넘 신선하고 양이 꽉꽉 들어잇어요.. 오늘은 둘다 먹고싶어서 두줄시켰지만 역시 다 못먹엇네용 최고에요. 아이들 김밥도 잇어서 좋답니다 (3500) 다른곳은 애들 김밥은 더 작은데도 가격이 같던데 여기는 재료대비 진짜 가성비 굿이에요,2.8.토,116
친구김밥,1645302385,"키워드가 5개까지만 선택인게 아쉬운 김밥집!재료를 아낌없이 넣어주시고하나하나 신경 많이 쓰시는게 느껴지는 맛이에요!메뉴도 다양해서 모두 함께 즐길 수 있어요.*김밥을 좋아하는 다이어터는 키토, 탄제 추천드려요.밥이 하나도 안들어갔는데 재료가 잔뜩 들어가서포만감이 장난 아니에요!특히 탄제는 뭘 먹어도 맛있어요! 추천합니다~",2.8.토,116
친구김밥,1645302385,한개먹고 맛잇어서 포장까지시켰어요 왜 맛잇는지 알겟어요 기다리는 동안에 계속 튀기는 소리가 나는것이 새우나 돈까스를 새로 튀셔서 하시더라거요. 다른 곳 돈까스 김밥 돈까스를 미리 튀겨서 잘라놓은 후 주문이 들어오면 만든다. 여기는 새로 튀겨서 한다. 글구 다이어트때문에 키토 김밥 자주 먹는데 다른 곳 약간 인위적인 비린 맛이 잇다면 여긴 뭔가 다르게 다 맛잇고 질리지 않은 맛. 강추합니다… 완전 깨끗하고 친절하고 재료도 신선 그 자체. 거의 포장이 많아요 안에서 먹을수는 거의 없어요 수정: 작은 테이블과 의자가 두개잇어여 아무도 포장대기손님이 없으면 가능할듯,1.11.토,116
친구김밥,1645302385,🩷🩷🩷매주 토요일 이 근방을 올일이 잇어서 매번 들리는 곳입니다. 내용물이 꽉꽉차잇어서 오히려 가격을 더 받아야하는게 아닌지… 도장깨기중 . 뭘 먹을지 매번 기대됨 지난번은 키토참치먹고 매콤을 싸갓고 오늘은 날치알을 먹고 불고기를 포장함. 아이까지 챙겨쥬시고 감사합니다^^ 그래서 여기 영수증은 리뷰쓰려고 챙기게 되네요 사장님 돈쭐나세용~ 🩷🩷🩷,1.25.토,116
수화담,38642344,지인한테 추천받아서 꼭 추석선물은 수화담에서 준비하고 싶었는데 너무 만족이에요!!! 사장님 진짜 포장도 너무 예쁘게해주시고 정말 너무 친절하세요 😀😀오구떡은 편하게 냉동실에도 넣고 아침대용이나 간식으로도 먹을 수 있어서 좋고 무엇보다 쫀쫀하니 맛있어요!!!! 호두정과도 정말 어른들이 좋아하실 거 같아요 너무 달지도 않고 무엇보다 편하게 먹을 수 있게 포장되어있어서 좋고 양도 많아요!!! 전주 올때마다 자주 와야겠어요 사장님 감사합니다 즐거운 추석 보내세요 ☺️☺️,10.4.토,148
수화담,38642344,"수화담 오구떡은 오븐에 구운떡이어서 기름지거나 하지도 않고 깔끔하고 건강한 맛입니다.30개 포장에 47,000원이고, 포장. 종이가방이 너무 튼튼하고 아름다워서 선물용으로 아주 좋습니다. 부모님께도 선물로 드리는데 좋아하십니다. 그리고 오구떡이은 남녀노소 어른아이 할 것 없이 누구나 좋아할 것 같습니다. 오래 유지하시고 사업이 번창하시길 바랍니다~^^",8.11.월,148
수화담,38642344,선물용 + 행사용으로 항상 구매하는데 좋아요!,1.28.화,148
수화담,38642344,"휘낭시에처럼 생겼지만, 떡 입니다.식감은 쫄깃쫀득하고 중간중간 견과류가 씹혀 좋습니다. 향도 아주 강함과 은은함의 중간정도?가격도 아주 비싸지 않아 부담이 덜하고, 아이, 성인 둘다 불호는 없을것 같아요.생긴것도 정갈해 선물용으로 좋을것 같습니다.그리고 직원분께서 원하는게 있다면, 예약하는것이 좋다고 하시네요",24.1.15.월,148
수화담,38642344,즐거눈시간 보냈어요,24.5.8.수,148
수화담,38642344,친절하고 여전히 맛있어요!전주 갈때마다 생각나면 포장해오고선물은 여기서 골라요추천해요!,24.2.27.화,148
수화담,38642344,비싸긴 하지만 맛은 있어요,24.1.30.화,148
수화담,38642344,맛있어요🥰,24.3.8.금,148
수화담,38642344,흑임자라떼 젤 맛있는 곳^^,23.12.21.목,148
수화담,38642344,휘낭시에인줄알았던 떡!!! 너무 맛있게 잘먹었습니다 ㅎㅎ 커피 너무 맛있고 떡도 맛있어요 ㅠㅠ,23.7.10.월,148
장군,20971296,"📍위치 : 서신동주민센터 인근 (버스정류장 도보 1분거리)📍내부는 깔끔하고 넓은편! 재료들이 너무 신선하고 맛있고 직원분들 모두 친절하셨음 :) 설명도 잘해주심📍고기 퀄리티도 좋고 같이 곁들여먹을 수 있는 소스나 월남쌈해먹을 수 있는 것도 만족! 육수 리필도 가능하고, 계속 둘러보시며 필요한거 없는지 봐주시고 만족!📍독특하게 어묵꼬치도 처음에 같이 제공되며 미니미니한 만두도 같이 주심 ㅎㅎ 식사 후에는 죽이나 우동면 중 선택해서 달라고 말씀드리면 주셔서 배부르게 먹고나올수 있는 샤브샤브맛집",11.4.화,383
